row ID,id,time,atoms,cores,timesteps,outfreq,task,read_bytes,Prediction (read_bytes)
200,4964.0,0.10509554140127389,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6036439015690686E-4,5.201469623019953E-5
201,4965.0,0.10828025477707007,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6125716177440989E-4,5.2408616137770955E-5
202,4966.0,0.11146496815286625,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6022597595264282E-4,5.280288687070188E-5
203,4967.0,0.11464968152866242,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6036785051201346E-4,5.319561850469509E-5
204,4968.0,0.1178343949044586,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6068504973011855E-4,5.3585241528408265E-5
205,4969.0,0.12101910828025478,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6033670731605405E-4,5.39704364664656E-5
206,4970.0,0.12420382165605096,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6055817004287652E-4,5.435007674982043E-5
207,4971.0,0.12738853503184713,1.0,0.0,1.0,0.0,sassena_ID0000005,2.5012830852553814E-4,5.4723184457257E-5
208,4972.0,0.1305732484076433,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109567853610186E-4,5.508889775678509E-5
209,4973.0,0.1337579617834395,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6095841778354002E-4,5.544644840715769E-5
210,4974.0,0.13694267515923567,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6123524619206809E-4,5.579514746380174E-5
211,4975.0,0.14012738853503184,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6123524619206809E-4,5.6134377305427944E-5
212,4976.0,0.14331210191082802,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6095841778354002E-4,5.6463588203653276E-5
213,4977.0,0.1464968152866242,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,5.678229785360055E-5
214,4978.0,0.14968152866242038,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6137366039633213E-4,5.709009253198549E-5
215,4979.0,0.15286624203821658,1.0,0.0,1.0,0.0,sassena_ID0000005,1.609653384937532E-4,5.738662882068359E-5
216,4980.0,0.15605095541401276,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,5.767163510442188E-5
217,4981.0,0.15923566878980894,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,5.794491230323506E-5
218,4982.0,0.16242038216560511,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6123524619206809E-4,5.820633352144372E-5
219,4983.0,0.1656050955414013,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6095841778354002E-4,5.8455842478114854E-5
220,4984.0,0.16878980891719747,1.0,0.0,1.0,0.0,sassena_ID0000005,8.416494846098083E-4,5.869345072664346E-5
221,4985.0,0.17197452229299365,1.0,0.0,1.0,0.0,sassena_ID0000005,7.521993051041755E-4,5.891923377425037E-5
222,4986.0,0.17515923566878983,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6095841778354002E-4,5.913332627937291E-5
223,4987.0,0.178343949044586,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,5.933591654137093E-5
224,4988.0,0.18152866242038218,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6138058110654532E-4,5.952724050870052E-5
225,4989.0,0.18471337579617836,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6095841778354002E-4,5.970757552481654E-5
226,4990.0,0.18789808917197454,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,5.98772340112788E-5
227,4991.0,0.1910828025477707,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.00365572598171E-5
228,4992.0,0.1942675159235669,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6123524619206809E-4,6.018590947353213E-5
229,4993.0,0.19745222929936307,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.0325672165103446E-5
230,4994.0,0.20063694267515925,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.0456238989094335E-5
231,4995.0,0.20382165605095542,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6123524619206809E-4,6.0578011057647557E-5
232,4996.0,0.2070063694267516,1.0,0.0,1.0,0.0,sassena_ID0000005,1.609653384937532E-4,6.069139276489622E-5
233,4997.0,0.21019108280254778,1.0,0.0,1.0,0.0,sassena_ID0000005,1.612444738056857E-4,6.079678812558183E-5
234,4998.0,0.21337579617834396,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6185118940104305E-4,6.089459761767899E-5
235,4999.0,0.21656050955414013,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6095841778354002E-4,6.098521550695827E-5
236,5000.0,0.2197452229299363,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.106902762299964E-5
237,5001.0,0.2229299363057325,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6116603908993606E-4,6.114640955066701E-5
238,5002.0,0.22611464968152867,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6116603908993606E-4,6.121772519798175E-5
239,5003.0,0.22929936305732485,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109567853610186E-4,6.1283325700197E-5
240,5004.0,0.23248407643312102,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.134354862021401E-5
241,5005.0,0.2356687898089172,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6123524619206809E-4,6.139871740692548E-5
242,5006.0,0.23885350318471338,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.144914107527233E-5
243,5007.0,0.24203821656050956,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.149511407449016E-5
244,5008.0,0.24522292993630573,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6123524619206809E-4,6.153691631399347E-5
245,5009.0,0.2484076433121019,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6095841778354002E-4,6.157481331941799E-5
246,5010.0,0.2515923566878981,1.0,0.0,1.0,0.0,sassena_ID0000005,4.565788614438577E-4,6.160905649440055E-5
247,5011.0,0.25477707006369427,1.0,0.0,1.0,0.0,sassena_ID0000005,4.565788614438577E-4,6.16398834666279E-5
248,5012.0,0.25796178343949044,1.0,0.0,1.0,0.0,sassena_ID0000005,7.522004585558777E-4,6.166751849946819E-5
249,5013.0,0.2611464968152866,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.16921729530803E-5
250,5014.0,0.2643312101910828,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.171404578124712E-5
251,5015.0,0.267515923566879,1.0,0.0,1.0,0.0,sassena_ID0000005,1.612410134505791E-4,6.173332405229646E-5
252,5016.0,0.27070063694267515,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.175018348436846E-5
253,5017.0,0.27388535031847133,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.176478898694833E-5
254,5018.0,0.2770700636942675,1.0,0.0,1.0,0.0,sassena_ID0000005,1.612410134505791E-4,6.177729520204071E-5
255,5019.0,0.2802547770700637,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6105646117822703E-4,6.178784703963695E-5
256,5020.0,0.28343949044585987,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6114873731440306E-4,6.179658020320078E-5
257,5021.0,0.28662420382165604,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.18036217018395E-5
258,5022.0,0.2898089171974522,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.18090903466173E-5
259,5023.0,0.2929936305732484,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.181309722912795E-5
260,5024.0,0.2961783439490446,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.181574618100563E-5
261,5025.0,0.29936305732484075,1.0,0.0,1.0,0.0,sassena_ID0000005,1.612410134505791E-4,6.181713421351507E-5
262,5026.0,0.30254777070063693,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.181735193674045E-5
263,5027.0,0.30573248407643316,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.181648395820117E-5
264,5028.0,0.30891719745222934,1.0,0.0,1.0,0.0,sassena_ID0000005,1.2890976223790484E-4,6.18146092609804E-5
265,5029.0,0.3121019108280255,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.181180156163943E-5
266,5030.0,0.3152866242038217,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.180812964835722E-5
267,5031.0,0.3184713375796179,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6110259924631505E-4,6.180365769984615E-5
268,5032.0,0.32165605095541405,1.0,0.0,1.0,0.0,sassena_ID0000005,1.5255206177790427E-4,6.179844558569072E-5
269,5033.0,0.32484076433121023,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.17925491488131E-5
270,5034.0,0.3280254777070064,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.178602047081716E-5
271,5035.0,0.3312101910828026,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6123524619206809E-4,6.177890812098976E-5
272,5036.0,0.33439490445859876,1.0,0.0,1.0,0.0,sassena_ID0000005,4.565788614438577E-4,6.177125738974678E-5
273,5037.0,0.33757961783439494,1.0,0.0,1.0,0.0,sassena_ID0000005,4.565788614438577E-4,6.17631105073127E-5
274,5038.0,0.3407643312101911,1.0,0.0,1.0,0.0,sassena_ID0000005,4.565788614438577E-4,6.175450684842139E-5
275,5039.0,0.3439490445859873,1.0,0.0,1.0,0.0,sassena_ID0000005,4.5658578215407097E-4,6.174548312380057E-5
276,5040.0,0.3471337579617835,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6123524619206809E-4,6.173607355919741E-5
277,5041.0,0.35031847133757965,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6095841778354002E-4,6.172631006266113E-5
278,5042.0,0.35350318471337583,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6123524619206809E-4,6.171622238078707E-5
279,5043.0,0.356687898089172,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.17058382445939E-5
280,5044.0,0.3598726114649682,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.169518350566686E-5
281,5045.0,0.36305732484076436,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6123524619206809E-4,6.168428226318536E-5
282,5046.0,0.36624203821656054,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.167315698240795E-5
283,5047.0,0.3694267515923567,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.166182860516642E-5
284,5048.0,0.3726114649681529,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6111182685993265E-4,6.165031665288571E-5
285,5049.0,0.37579617834394907,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6121217715802408E-4,6.163863932261997E-5
286,5050.0,0.37898089171974525,1.0,0.0,1.0,0.0,sassena_ID0000005,1.6109683198780404E-4,6.162681357656412E-5
287,5051.0,0.3821656050955414,1.0,0.0,1.0,0.0,sassena_ID0000005,6.438336711341601E-5,6.161485522547682E-5
288,5200.0,0.0031847133757961785,1.0,0.0,1.0,1.0,sassena_ID0000005,0.4993145895855342,0.49979210548952785
289,5201.0,0.006369426751592357,1.0,0.0,1.0,1.0,sassena_ID0000005,1.620461227387149E-4,0.00114152538473191
290,5202.0,0.009554140127388536,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6026057950370884E-4,1.212778212499463E-4
291,5203.0,0.012738853503184714,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6143017952973993E-4,8.406267316295428E-5
292,5204.0,0.01592356687898089,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6117642015525587E-4,7.296676711807793E-5
293,5205.0,0.019108280254777073,1.0,0.0,1.0,1.0,sassena_ID0000005,1.612917653254759E-4,6.807388031176516E-5
294,5206.0,0.02229299363057325,1.0,0.0,1.0,1.0,sassena_ID0000005,5.17110853323627E-4,6.53609771966764E-5
295,5207.0,0.025477707006369428,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6106799569524905E-4,6.360436259790015E-5
296,5208.0,0.028662420382165606,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6146016927399715E-4,6.234422078452227E-5
297,5209.0,0.03184713375796178,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6122947893355708E-4,6.137920007143442E-5
298,5210.0,0.03503184713375796,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6081423632076497E-4,6.061156878690884E-5
299,5211.0,0.038216560509554146,1.0,0.0,1.0,1.0,sassena_ID0000005,1.3056842578566886E-4,5.9991113276908126E-5
300,5212.0,0.04140127388535032,1.0,0.0,1.0,1.0,sassena_ID0000005,3.396061708720237E-4,5.949116174427543E-5
301,5213.0,0.0445859872611465,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6081423632076497E-4,5.909686083932395E-5
302,5214.0,0.04777070063694268,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6109106472929306E-4,5.8798990327284996E-5
303,5215.0,0.050955414012738856,1.0,0.0,1.0,1.0,sassena_ID0000005,1.612363996437703E-4,5.859063138115011E-5
304,5216.0,0.054140127388535034,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6143017952973993E-4,5.8465416118226854E-5
305,5217.0,0.05732484076433121,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6109106472929306E-4,5.841668333059145E-5
306,5218.0,0.06050955414012739,1.0,0.0,1.0,1.0,sassena_ID0000005,2.504351266783234E-4,5.843716235368837E-5
307,5219.0,0.06369426751592357,1.0,0.0,1.0,1.0,sassena_ID0000005,2.499748994491455E-4,5.851896614272085E-5
308,5220.0,0.06687898089171974,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6111990102184805E-4,5.8653760255035706E-5
309,5221.0,0.07006369426751592,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6102185762716104E-4,5.8833019974996765E-5
310,5222.0,0.0732484076433121,1.0,0.0,1.0,1.0,sassena_ID0000005,1.612006426410021E-4,5.904831344751386E-5
311,5223.0,0.07643312101910829,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6132752232824412E-4,5.929156632097352E-5
312,5224.0,0.07961783439490447,1.0,0.0,1.0,1.0,sassena_ID0000005,4.618432150126999E-4,5.9555278716392435E-5
313,5225.0,0.08280254777070065,1.0,0.0,1.0,1.0,sassena_ID0000005,0.0012272241661696202,5.983267964551938E-5
314,5226.0,0.08598726114649682,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6150630734208517E-4,6.011781635423032E-5
315,5227.0,0.089171974522293,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6122947893355708E-4,6.040558514792069E-5
316,5228.0,0.09235668789808918,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6164472154634919E-4,6.069171546284881E-5
317,5229.0,0.09554140127388536,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6136789313782112E-4,6.09727206362647E-5
318,5230.0,0.09872611464968153,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6136789313782112E-4,6.124582798207408E-5
319,5231.0,0.10191082802547771,1.0,0.0,1.0,1.0,sassena_ID0000005,3.4084497800018684E-4,6.15088985361848E-5
320,5232.0,0.10509554140127389,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6122947893355708E-4,6.176034414396871E-5
321,5233.0,0.10828025477707007,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6150630734208517E-4,6.199904703726287E-5
322,5234.0,0.11146496815286625,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6164472154634919E-4,6.222428499076889E-5
323,5235.0,0.11464968152866242,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6122947893355708E-4,6.243566363302192E-5
324,5236.0,0.1178343949044586,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6150630734208517E-4,6.26330564634719E-5
325,5237.0,0.12101910828025478,1.0,0.0,1.0,1.0,sassena_ID0000005,2.5084344858090235E-4,6.28165524910362E-5
326,5238.0,0.12420382165605096,1.0,0.0,1.0,1.0,sassena_ID0000005,2.50478957843007E-4,6.29864110512142E-5
327,5239.0,0.12738853503184713,1.0,0.0,1.0,1.0,sassena_ID0000005,1.616504888048602E-4,6.314302318496422E-5
328,5240.0,0.1305732484076433,1.0,0.0,1.0,1.0,sassena_ID0000005,1.616193456089008E-4,6.328687890242662E-5
329,5241.0,0.1337579617834395,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6171969590699222E-4,6.341853965928767E-5
330,5242.0,0.13694267515923567,1.0,0.0,1.0,1.0,sassena_ID0000005,1.620657314176523E-4,6.353861541150848E-5
331,5243.0,0.14012738853503184,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6179813062274184E-4,6.364774566640283E-5
332,5244.0,0.14331210191082802,1.0,0.0,1.0,1.0,sassena_ID0000005,2.51042995725383E-4,6.374658400397564E-5
333,5245.0,0.1464968152866242,1.0,0.0,1.0,1.0,sassena_ID0000005,1.620657314176523E-4,6.383578559683055E-5
334,5246.0,0.14968152866242038,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6179582371933743E-4,6.39159973074973E-5
335,5247.0,0.15286624203821658,1.0,0.0,1.0,1.0,sassena_ID0000005,1.624117669283124E-4,6.3987849988206E-5
336,5248.0,0.15605095541401276,1.0,0.0,1.0,1.0,sassena_ID0000005,4.57593898941794E-4,6.4051952650001E-5
337,5249.0,0.15923566878980894,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6165740951507338E-4,6.410888820617569E-5
338,5250.0,0.16242038216560511,1.0,0.0,1.0,1.0,sassena_ID0000005,0.0011383195693191283,6.415921052968951E-5
339,5251.0,0.1656050955414013,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6178890300912424E-4,6.420344259594382E-5
340,5252.0,0.16878980891719747,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6178890300912424E-4,6.424207551128064E-5
341,5253.0,0.17197452229299365,1.0,0.0,1.0,1.0,sassena_ID0000005,1.620657314176523E-4,6.427556825405283E-5
342,5254.0,0.17515923566878983,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6178890300912424E-4,6.430434797919156E-5
343,5255.0,0.178343949044586,1.0,0.0,1.0,1.0,sassena_ID0000005,1.6178890300912424E-4,6.43288107589966E-5
344,5256.0,0.18152866242038218,1.0,0.0,1.0,1.0,sassena_ID0000005,2.511744892194338E-4,6.434932265246111E-5
345,5289.0,0.0031847133757961785,1.0,1.0,0.0,0.0,sassena_ID0000005,0.11758093333724508,0.117557028566955
346,5290.0,0.006369426751592357,1.0,1.0,0.0,0.0,sassena_ID0000005,3.355217983945325E-4,8.802313362335748E-4
347,5291.0,0.009554140127388536,1.0,1.0,0.0,0.0,sassena_ID0000005,3.210563605972386E-4,2.988375279265713E-4
348,5292.0,0.012738853503184714,1.0,1.0,0.0,0.0,sassena_ID0000005,1.2810465294976905E-4,2.1485548368783568E-4
349,5382.0,0.0031847133757961785,1.0,1.0,1.0,0.0,sassena_ID0000005,0.9997428679327387,0.9946948588329575
350,5383.0,0.006369426751592357,1.0,1.0,1.0,0.0,sassena_ID0000005,3.197552670771567E-4,0.001312322445096225
351,5384.0,0.009554140127388536,1.0,1.0,1.0,0.0,sassena_ID0000005,3.197633412390721E-4,1.468873509816885E-4
352,5385.0,0.012738853503184714,1.0,1.0,1.0,0.0,sassena_ID0000005,2.554157311284243E-4,8.697398244641694E-5
353,5386.0,0.01592356687898089,1.0,1.0,1.0,0.0,sassena_ID0000005,3.197644946907743E-4,7.175626180543601E-5
354,5387.0,0.019108280254777073,1.0,1.0,1.0,0.0,sassena_ID0000005,3.206007471748695E-4,6.53524436702319E-5
355,5388.0,0.02229299363057325,1.0,1.0,1.0,0.0,sassena_ID0000005,3.194945869924594E-4,6.172957104109823E-5
356,5389.0,0.025477707006369428,1.0,1.0,1.0,0.0,sassena_ID0000005,0.001035459360323715,5.9263124622722886E-5
357,5390.0,0.028662420382165606,1.0,1.0,1.0,0.0,sassena_ID0000005,3.199709625454681E-4,5.739764169065883E-5
358,5391.0,0.03184713375796178,1.0,1.0,1.0,0.0,sassena_ID0000005,3.2010937674973217E-4,5.590688799766888E-5
359,5392.0,0.03503184713375796,1.0,1.0,1.0,0.0,sassena_ID0000005,3.199790367073835E-4,5.468376824331559E-5
360,5393.0,0.038216560509554146,1.0,1.0,1.0,0.0,sassena_ID0000005,2.5573408379823157E-4,5.367040481628831E-5
361,5394.0,0.04140127388535032,1.0,1.0,1.0,0.0,sassena_ID0000005,3.766665740637192E-4,5.2831366334289194E-5
362,5395.0,0.0445859872611465,1.0,1.0,1.0,0.0,sassena_ID0000005,5.915823090244868E-4,5.214203319539022E-5
363,5396.0,0.04777070063694268,1.0,1.0,1.0,0.0,sassena_ID0000005,4.0896552862873184E-4,5.158310394060896E-5
364,5397.0,0.050955414012738856,1.0,1.0,1.0,0.0,sassena_ID0000005,3.199790367073835E-4,5.113796908450557E-5
365,5398.0,0.054140127388535034,1.0,1.0,1.0,0.0,sassena_ID0000005,3.1963300119672343E-4,5.0791548764841174E-5
366,5399.0,0.05732484076433121,1.0,1.0,1.0,0.0,sassena_ID0000005,3.2045541226039225E-4,5.0529885641963504E-5
367,5400.0,0.06050955414012739,1.0,1.0,1.0,0.0,sassena_ID0000005,3.1995596767333954E-4,5.0340097295932896E-5
368,5401.0,0.06369426751592357,1.0,1.0,1.0,0.0,sassena_ID0000005,4.127534640187576E-4,5.021046272748985E-5
369,5402.0,0.06687898089171974,1.0,1.0,1.0,0.0,sassena_ID0000005,5.877805322140345E-4,5.013052163438053E-5
370,5403.0,0.07006369426751592,1.0,1.0,1.0,0.0,sassena_ID0000005,3.1963300119672343E-4,5.0091130447730355E-5
371,5404.0,0.0732484076433121,1.0,1.0,1.0,0.0,sassena_ID0000005,3.198475432133327E-4,5.008445842843883E-5
372,5405.0,0.07643312101910829,1.0,1.0,1.0,0.0,sassena_ID0000005,3.198556173752481E-4,5.010392838972799E-5
373,5406.0,0.07961783439490447,1.0,1.0,1.0,0.0,sassena_ID0000005,3.197483463669435E-4,5.0144115847362004E-5
374,5407.0,0.08280254777070065,1.0,1.0,1.0,0.0,sassena_ID0000005,3.1984062250311953E-4,5.02006223527101E-5
375,5408.0,0.08598726114649682,1.0,1.0,1.0,0.0,sassena_ID0000005,0.0010086635238298997,5.026993696413957E-5
376,5409.0,0.089171974522293,1.0,1.0,1.0,0.0,sassena_ID0000005,0.0023606311846890776,5.034929659965671E-5
377,5410.0,0.09235668789808918,1.0,1.0,1.0,0.0,sassena_ID0000005,3.0428863320235296E-4,5.0436552720112595E-5
378,5411.0,0.09554140127388536,1.0,1.0,1.0,0.0,sassena_ID0000005,3.198636915371635E-4,5.053004902142749E-5
379,5412.0,0.09872611464968153,1.0,1.0,1.0,0.0,sassena_ID0000005,3.1984062250311953E-4,5.0628512726514915E-5
380,5413.0,0.10191082802547771,1.0,1.0,1.0,0.0,sassena_ID0000005,6.389891739849188E-5,5.073096060246585E-5
381,5514.0,0.0031847133757961785,1.0,1.0,1.0,1.0,sassena_ID0000005,0.5155888345852158,0.5124491278343868
382,5515.0,0.006369426751592357,1.0,1.0,1.0,1.0,sassena_ID0000005,3.2040235348209105E-4,0.0011575513347608817
383,5516.0,0.009554140127388536,1.0,1.0,1.0,1.0,sassena_ID0000005,3.193088812684052E-4,1.050230096612263E-4
384,5517.0,0.012738853503184714,1.0,1.0,1.0,1.0,sassena_ID0000005,0.0010340221595027733,7.450994428148928E-5
385,5518.0,0.01592356687898089,1.0,1.0,1.0,1.0,sassena_ID0000005,3.1921891203563356E-4,6.602608780923142E-5
386,5519.0,0.019108280254777073,1.0,1.0,1.0,1.0,sassena_ID0000005,3.191773877743543E-4,6.266243868456104E-5
387,5520.0,0.02229299363057325,1.0,1.0,1.0,1.0,sassena_ID0000005,5.016534470624408E-4,6.114199090180133E-5
388,5521.0,0.025477707006369428,1.0,1.0,1.0,1.0,sassena_ID0000005,4.974664173834538E-4,6.049519876922626E-5
389,5522.0,0.028662420382165606,1.0,1.0,1.0,1.0,sassena_ID0000005,3.198002516935425E-4,6.035139207237518E-5
390,5523.0,0.03184713375796178,1.0,1.0,1.0,1.0,sassena_ID0000005,4.1225171252830045E-4,6.052355588066385E-5
391,5524.0,0.03503184713375796,1.0,1.0,1.0,1.0,sassena_ID0000005,5.868312414631237E-4,6.0891286013950625E-5
392,5525.0,0.038216560509554146,1.0,1.0,1.0,1.0,sassena_ID0000005,3.191773877743543E-4,6.136772022282423E-5
393,5526.0,0.04140127388535032,1.0,1.0,1.0,1.0,sassena_ID0000005,4.121432880682936E-4,6.1890489985567E-5
394,5527.0,0.0445859872611465,1.0,1.0,1.0,1.0,sassena_ID0000005,5.832024824080016E-4,6.24179835631703E-5
395,5528.0,0.04777070063694268,1.0,1.0,1.0,1.0,sassena_ID0000005,1.915018188578038E-4,6.29256410399951E-5
