row ID,id,time,atoms,cores,timesteps,outfreq,task,utime,Prediction (utime)
200,4964.0,0.10509554140127389,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19136092902894658,0.1910808586460486
201,4965.0,0.10828025477707007,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19131815605718747,0.1910821688538888
202,4966.0,0.11146496815286625,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19140263267641178,0.19108227178619927
203,4967.0,0.11464968152866242,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19137803821765026,0.1910812418897883
204,4968.0,0.1178343949044586,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19138659281200207,0.19107915430531827
205,4969.0,0.12101910828025478,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19138231551482618,0.19107608443115312
206,4970.0,0.12420382165605096,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19138766213629604,0.1910721075422745
207,4971.0,0.12738853503184713,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19130211619277776,0.19106729845366535
208,4972.0,0.1305732484076433,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1914871092956361,0.19106173121957226
209,4973.0,0.1337579617834395,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19130853213854163,0.19105547886174054
210,4974.0,0.13694267515923567,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1913748302447683,0.19104861312115082
211,4975.0,0.14012738853503184,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1914315044323492,0.1910412042289373
212,4976.0,0.14331210191082802,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19134916646171285,0.19103332069313517
213,4977.0,0.1464968152866242,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1913758995690623,0.19102502909868388
214,4978.0,0.14968152866242038,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1913855234877081,0.1910163939187492
215,4979.0,0.15286624203821658,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19134916646171285,0.19100747733594858
216,4980.0,0.15605095541401276,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19132243335436336,0.19099833907249755
217,4981.0,0.15923566878980894,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19137055294759242,0.19098903622863905
218,4982.0,0.16242038216560511,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19138659281200207,0.19097962312902284
219,4983.0,0.1656050955414013,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19142508848658532,0.19097015117693494
220,4984.0,0.16878980891719747,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19132777997583325,0.19096066871649625
221,4985.0,0.17197452229299365,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19140263267641178,0.19095122090311054
222,4986.0,0.17515923566878983,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19137910754194423,0.19094184958258845
223,4987.0,0.178343949044586,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19140477132499972,0.1909325931794946
224,4988.0,0.18152866242038218,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19155126875327477,0.19092348659534691
225,4989.0,0.18471337579617836,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19136306767753455,0.19091456111737162
226,4990.0,0.18789808917197454,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19135237443459477,0.19090584433855284
227,4991.0,0.1910828025477707,1.0,0.0,1.0,0.0,sassena_ID0000005,0.191339542543067,0.19089736008973868
228,4992.0,0.1942675159235669,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19139407808205994,0.19088912838455208
229,4993.0,0.19745222929936307,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1913170867328935,0.19088116537782568
230,4994.0,0.20063694267515925,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19133847321877304,0.19087348333821677
231,4995.0,0.20382165605095542,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1913748302447683,0.1908660906355713
232,4996.0,0.2070063694267516,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19147320807981436,0.1908589917434939
233,4997.0,0.21019108280254778,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19140263267641178,0.19085218725743414
234,4998.0,0.21337579617834396,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1914058406492937,0.19084567392842763
235,4999.0,0.21656050955414013,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19141011794646962,0.1908394447124275
236,5000.0,0.2197452229299363,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19135451308318271,0.19083348883492326
237,5001.0,0.2229299363057325,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19136413700182853,0.1908277918702697
238,5002.0,0.22611464968152867,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19144968294534684,0.1908223358348299
239,5003.0,0.22929936305732485,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19133419592159712,0.19081709929267
240,5004.0,0.23248407643312102,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19133419592159712,0.19081205747211308
241,5005.0,0.2356687898089172,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19137803821765026,0.1908071823909542
242,5006.0,0.23885350318471338,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1913652063261225,0.19080244298752813
243,5007.0,0.24203821656050956,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19139728605494188,0.19079780525410128
244,5008.0,0.24522292993630573,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19140370200070575,0.19079323236815343
245,5009.0,0.2484076433121019,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1913566517317707,0.19078868481601716
246,5010.0,0.2515923566878981,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1914015633521178,0.19078412050195317
247,5011.0,0.25477707006369427,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19140690997358767,0.1907794948340047
248,5012.0,0.25796178343949044,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19136841429900445,0.19077476077575917
249,5013.0,0.2611464968152866,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19140477132499972,0.19076986885034564
250,5014.0,0.2643312101910828,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19145502956681673,0.19076476707941034
251,5015.0,0.267515923566879,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19138873146059004,0.19075940083524168
252,5016.0,0.27070063694267515,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19138445416341412,0.19075371257836596
253,5017.0,0.27388535031847133,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1917063207759017,0.19074764144547415
254,5018.0,0.2770700636942675,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1914560988911107,0.19074112264300186
255,5019.0,0.2802547770700637,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1913566517317707,0.19073408658954027
256,5020.0,0.28343949044585987,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19135023578600682,0.19072645773478483
257,5021.0,0.28662420382165604,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19138659281200207,0.19071815296308647
258,5022.0,0.2898089171974522,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19378080990622026,0.19070907946475082
259,5023.0,0.2929936305732484,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19142829645946727,0.19069913192668522
260,5024.0,0.2961783439490446,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19133526524589112,0.19068818885416147
261,5025.0,0.29936305732484075,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19138445416341412,0.190676107785232
262,5026.0,0.30254777070063693,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19135023578600682,0.1906627190961597
263,5027.0,0.30573248407643316,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19133847321877304,0.19064781801689923
264,5028.0,0.30891719745222934,1.0,0.0,1.0,0.0,sassena_ID0000005,0.15344589753734614,0.1906311543763157
265,5029.0,0.3121019108280255,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19134916646171285,0.19061241947264357
266,5030.0,0.3152866242038217,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1914004940278238,0.19059122930984027
267,5031.0,0.3184713375796179,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19137910754194423,0.19056710324787596
268,5032.0,0.32165605095541405,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1809211159468332,0.19053943687606484
269,5033.0,0.32484076433121023,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19133312659730314,0.19050746762299733
270,5034.0,0.3280254777070064,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19138766213629604,0.1904702312522827
271,5035.0,0.3312101910828026,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19139942470352983,0.19042650694587193
272,5036.0,0.33439490445859876,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1914154645679395,0.19037474812966637
273,5037.0,0.33757961783439494,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1944790786701883,0.19031299553091763
274,5038.0,0.3407643312101911,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19332634708127933,0.19023876815338203
275,5039.0,0.3439490445859873,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1913053241656597,0.19014892689369037
276,5040.0,0.3471337579617835,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19132884930012722,0.19003950438187275
277,5041.0,0.35031847133757965,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19133526524589112,0.1899054932967728
278,5042.0,0.35350318471337583,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19135879038035863,0.18974058388127762
279,5043.0,0.356687898089172,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19142188051370337,0.18953683968314602
280,5044.0,0.3598726114649682,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19140477132499972,0.18928429873383698
281,5045.0,0.36305732484076436,1.0,0.0,1.0,0.0,sassena_ID0000005,0.1913748302447683,0.1889704855742382
282,5046.0,0.36624203821656054,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19138873146059004,0.18857981797175888
283,5047.0,0.3694267515923567,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19148497064704811,0.18809289124289916
284,5048.0,0.3726114649681529,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19136199835324058,0.18748562344969474
285,5049.0,0.37579617834394907,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19142294983799737,0.18672824741367008
286,5050.0,0.37898089171974525,1.0,0.0,1.0,0.0,sassena_ID0000005,0.19138445416341412,0.18578414209197877
287,5051.0,0.3821656050955414,1.0,0.0,1.0,0.0,sassena_ID0000005,0.07655934215169434,0.18460850880768928
288,5200.0,0.0031847133757961785,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1597452869531743,0.1351691269991483
289,5201.0,0.006369426751592357,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1895291765133612,0.17891666945110787
290,5202.0,0.009554140127388536,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19007346257899632,0.18421008065236422
291,5203.0,0.012738853503184714,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19022102933156537,0.18575941932665868
292,5204.0,0.01592356687898089,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19031299122084752,0.1863938938750944
293,5205.0,0.019108280254777073,1.0,0.0,1.0,1.0,sassena_ID0000005,0.201902327918988,0.18681105362339934
294,5206.0,0.02229299363057325,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19036538811125248,0.1871695671652347
295,5207.0,0.025477707006369428,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19033223905813915,0.18750585504434159
296,5208.0,0.028662420382165606,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19031619919372947,0.18782976070507199
297,5209.0,0.03184713375796178,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19025845568185462,0.18814515894378842
298,5210.0,0.03503184713375796,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19031833784231741,0.18845435847652495
299,5211.0,0.038216560509554146,1.0,0.0,1.0,1.0,sassena_ID0000005,0.16318637253119753,0.1887590649494978
300,5212.0,0.04140127388535032,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19044237946041895,0.18906061518387607
301,5213.0,0.0445859872611465,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19035362554401875,0.18936005445665427
302,5214.0,0.04777070063694268,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19040281446154173,0.18965817673777494
303,5215.0,0.050955414012738856,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19030657527508366,0.18995555285281
304,5216.0,0.054140127388535034,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19029802068073182,0.19025255180994918
305,5217.0,0.05732484076433121,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19036859608413442,0.1905493565333073
306,5218.0,0.06050955414012739,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19036645743554648,0.19084597446966525
307,5219.0,0.06369426751592357,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19035041757113677,0.1911422433791797
308,5220.0,0.06687898089171974,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1903236844637873,0.19143783255820784
309,5221.0,0.07006369426751592,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19034720959825485,0.19173223967974487
310,5222.0,0.0732484076433121,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19035683351690066,0.1920247833639939
311,5223.0,0.07643312101910829,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1903996064886598,0.19231459151197164
312,5224.0,0.07961783439490447,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1903493482468428,0.19260058535286403
313,5225.0,0.08280254777070065,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1904348941903611,0.19288145907368884
314,5226.0,0.08598726114649682,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19041243838018757,0.1931556548192015
315,5227.0,0.089171974522293,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1903097832479656,0.19342133277177462
316,5228.0,0.09235668789808918,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1903044366264957,0.19367633594589515
317,5229.0,0.09554140127388536,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19039319054289594,0.19391814926087172
318,5230.0,0.09872611464968153,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19039746784007183,0.1941438523896527
319,5231.0,0.10191082802547771,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19035041757113677,0.19435006582345832
320,5232.0,0.10509554140127389,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19036111081407658,0.19453288954433162
321,5233.0,0.10828025477707007,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19031833784231741,0.19468783366524994
322,5234.0,0.11146496815286625,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1903001593293198,0.19480974038639087
323,5235.0,0.11464968152866242,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19035255621972474,0.19489269663510572
324,5236.0,0.1178343949044586,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19034079365249099,0.19492993681759746
325,5237.0,0.12101910828025478,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1903589721654886,0.1949137352273744
326,5238.0,0.12420382165605096,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19039105189430797,0.19483528784893048
327,5239.0,0.12738853503184713,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1983714191002705,0.19468458359012836
328,5240.0,0.1305732484076433,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19041350770448154,0.1944502654055467
329,5241.0,0.1337579617834395,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1903782200027802,0.1941194823759564
330,5242.0,0.13694267515923567,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1903696654084284,0.19367773463593624
331,5243.0,0.14012738853503184,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1903792893270742,0.1931087141530947
332,5244.0,0.14331210191082802,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19034079365249099,0.19239414583062045
333,5245.0,0.1464968152866242,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19033223905813915,0.19151363531367166
334,5246.0,0.14968152866242038,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19037287338131034,0.19044453232280453
335,5247.0,0.15286624203821658,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19028518878920408,0.18916182141265844
336,5248.0,0.15605095541401276,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1903643187869585,0.18763805585547558
337,5249.0,0.15923566878980894,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19033223905813915,0.1858433549497116
338,5250.0,0.16242038216560511,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19041243838018757,0.18374549047828637
339,5251.0,0.1656050955414013,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19039639851577786,0.18131009422140176
340,5252.0,0.16878980891719747,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19026059433044257,0.17850102514117983
341,5253.0,0.17197452229299365,1.0,0.0,1.0,1.0,sassena_ID0000005,0.19037715067848623,0.1752809416271111
342,5254.0,0.17515923566878983,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1925660575082605,0.17161213017729265
343,5255.0,0.178343949044586,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1902648716276185,0.16745764571805874
344,5256.0,0.18152866242038218,1.0,0.0,1.0,1.0,sassena_ID0000005,0.1903097832479656,0.1627828183604948
345,5289.0,0.0031847133757961785,1.0,1.0,0.0,0.0,sassena_ID0000005,0.09748387993626827,0.210032149059066
346,5290.0,0.006369426751592357,1.0,1.0,0.0,0.0,sassena_ID0000005,0.39545964904776665,0.3413185237867749
347,5291.0,0.009554140127388536,1.0,1.0,0.0,0.0,sassena_ID0000005,0.36206678999540187,0.3451319818315344
348,5292.0,0.012738853503184714,1.0,1.0,0.0,0.0,sassena_ID0000005,0.1441342215853802,0.34657938830858204
349,5382.0,0.0031847133757961785,1.0,1.0,1.0,0.0,sassena_ID0000005,0.25187185217660957,0.2612630527019022
350,5383.0,0.006369426751592357,1.0,1.0,1.0,0.0,sassena_ID0000005,0.38091149202818736,0.3685244530088014
351,5384.0,0.009554140127388536,1.0,1.0,1.0,0.0,sassena_ID0000005,0.38350353411679156,0.37173474020788133
352,5385.0,0.012738853503184714,1.0,1.0,1.0,0.0,sassena_ID0000005,0.30634216238758727,0.3730336322872575
353,5386.0,0.01592356687898089,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3824705668488082,0.37422046578077156
354,5387.0,0.019108280254777073,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3824470417143407,0.37539384086201316
355,5388.0,0.02229299363057325,1.0,1.0,1.0,0.0,sassena_ID0000005,0.38262882684431704,0.3765761497467223
356,5389.0,0.025477707006369428,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3826961942748377,0.37777432931497457
357,5390.0,0.028662420382165606,1.0,1.0,1.0,0.0,sassena_ID0000005,0.40386026070126285,0.37899239292761255
358,5391.0,0.03184713375796178,1.0,1.0,1.0,0.0,sassena_ID0000005,0.38258926184543984,0.38023406534912413
359,5392.0,0.03503184713375796,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3825753606296181,0.3815032808528623
360,5393.0,0.038216560509554146,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3061871103649603,0.3828041701385946
361,5394.0,0.04140127388535032,1.0,1.0,1.0,0.0,sassena_ID0000005,0.4541698300843697,0.38414085607537735
362,5395.0,0.0445859872611465,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3827902948127078,0.385517095825472
363,5396.0,0.04777070063694268,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3826395200872568,0.3869357396059693
364,5397.0,0.050955414012738856,1.0,1.0,1.0,0.0,sassena_ID0000005,0.38262882684431704,0.3883979499964037
365,5398.0,0.054140127388535034,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3826117176556134,0.38990209370923024
366,5399.0,0.05732484076433121,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3826020937369676,0.39144214413661443
367,5400.0,0.06050955414012739,1.0,1.0,1.0,0.0,sassena_ID0000005,0.38258926184543984,0.3930052458026288
368,5401.0,0.06369426751592357,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3826074403584375,0.39456762689337715
369,5402.0,0.06687898089171974,1.0,1.0,1.0,0.0,sassena_ID0000005,0.38271116481495343,0.3960869450258209
370,5403.0,0.07006369426751592,1.0,1.0,1.0,0.0,sassena_ID0000005,0.38264914400590266,0.3974866952496247
371,5404.0,0.0732484076433121,1.0,1.0,1.0,0.0,sassena_ID0000005,0.38258926184543984,0.39862324895971357
372,5405.0,0.07643312101910829,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3825625287380904,0.3992168495179869
373,5406.0,0.07961783439490447,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3827207887335992,0.3987142956956169
374,5407.0,0.08280254777070065,1.0,1.0,1.0,0.0,sassena_ID0000005,0.382581776575382,0.3960401342405162
375,5408.0,0.08598726114649682,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3826512826544906,0.38921236422263844
376,5409.0,0.089171974522293,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3829068511607515,0.3749156243689911
377,5410.0,0.09235668789808918,1.0,1.0,1.0,0.0,sassena_ID0000005,0.36719954660649934,0.3484531540272231
378,5411.0,0.09554140127388536,1.0,1.0,1.0,0.0,sassena_ID0000005,0.3826106483313194,0.30508231347580533
379,5412.0,0.09872611464968153,1.0,1.0,1.0,0.0,sassena_ID0000005,0.38260957900702547,0.24393599815958963
380,5413.0,0.10191082802547771,1.0,1.0,1.0,0.0,sassena_ID0000005,0.07649518269405563,0.17308146664958224
381,5514.0,0.0031847133757961785,1.0,1.0,1.0,1.0,sassena_ID0000005,0.15144519178331212,0.26947975221393206
382,5515.0,0.006369426751592357,1.0,1.0,1.0,1.0,sassena_ID0000005,0.37764042901290673,0.3650023860621386
383,5516.0,0.009554140127388536,1.0,1.0,1.0,1.0,sassena_ID0000005,0.3800656565116503,0.3777561541810686
384,5517.0,0.012738853503184714,1.0,1.0,1.0,1.0,sassena_ID0000005,0.38043136542019096,0.3813988231334378
385,5518.0,0.01592356687898089,1.0,1.0,1.0,1.0,sassena_ID0000005,0.38070190446656754,0.38336561628382027
386,5519.0,0.019108280254777073,1.0,1.0,1.0,1.0,sassena_ID0000005,0.38063346771175294,0.3849952140266851
387,5520.0,0.02229299363057325,1.0,1.0,1.0,1.0,sassena_ID0000005,0.3807457467626207,0.38657524940836363
388,5521.0,0.025477707006369428,1.0,1.0,1.0,1.0,sassena_ID0000005,0.38075537068126647,0.3881091762109037
389,5522.0,0.028662420382165606,1.0,1.0,1.0,1.0,sassena_ID0000005,0.38069014189933376,0.3894483079068051
390,5523.0,0.03184713375796178,1.0,1.0,1.0,1.0,sassena_ID0000005,0.3806644781162783,0.3901817046613231
391,5524.0,0.03503184713375796,1.0,1.0,1.0,1.0,sassena_ID0000005,0.38080135162590756,0.3892413116521287
392,5525.0,0.038216560509554146,1.0,1.0,1.0,1.0,sassena_ID0000005,0.3806890725750398,0.38382760768441365
393,5526.0,0.04140127388535032,1.0,1.0,1.0,1.0,sassena_ID0000005,0.38077247986997015,0.3666851198047571
394,5527.0,0.0445859872611465,1.0,1.0,1.0,1.0,sassena_ID0000005,0.37848947250232573,0.320628922192283
395,5528.0,0.04777070063694268,1.0,1.0,1.0,1.0,sassena_ID0000005,0.22843867959836178,0.21860156649995663
